,Unnamed: 0,CollegeName,CourseName,Caste,CutOff,Year
13152,13152," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GNT2H,27175,2021
13153,13153," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GNT3H,27603,2021
13154,13154," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GOBCH,21124,2021
13155,13155," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LOPENH,20462,2021
13156,13156," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LSCH,44822,2021
13157,13157," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LNT2H,32853,2021
13158,13158," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LOBCH,27358,2021
13159,13159," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LNT1H,49272,2021
13160,13160," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GOPENO,11896,2021
13161,13161," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GSCO,22467,2021
13162,13162," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GNT2O,18629,2021
13163,13163," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,GOBCO,15210,2021
13164,13164," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LOPENO,15451,2021
13165,13165," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LSCO,41877,2021
13166,13166," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LVJO,53113,2021
13167,13167," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,LNT3O,18091,2021
13168,13168," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,DEFOPENS,38165,2021
13169,13169," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,TFWS,10210,2021
13170,13170," Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune", Artificial Intelligence and Data Science,EWS,15564,2021
13171,13171," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GOPENS,1302,2021
13172,13172," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GSCS,6779,2021
13173,13173," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GSTS,25188,2021
13174,13174," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GVJS,4076,2021
13175,13175," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GNT1S,3397,2021
13176,13176," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GNT2S,1740,2021
13177,13177," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GNT3S,1927,2021
13178,13178," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GOBCS,1715,2021
13179,13179," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LOPENS,1657,2021
13180,13180," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LSCS,12657,2021
13181,13181," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LSTS,27005,2021
13182,13182," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LVJS,12744,2021
13183,13183," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LNT1S,8156,2021
13184,13184," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LNT2S,5673,2021
13185,13185," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LNT3S,6396,2021
13186,13186," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LOBCS,2582,2021
13187,13187," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,PWDOPENS,64390,2021
13188,13188," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,DEFOPENS,3631,2021
13189,13189," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,DEFOBCS,8609,2021
13190,13190," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,TFWS,875,2021
13191,13191," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,DEFRNT2S,6723,2021
13192,13192," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,DEFROBCS,8732,2021
13193,13193," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GOPENS,1456,2021
13194,13194," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GSCS,7043,2021
13195,13195," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GSTS,28619,2021
13196,13196," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GVJS,5368,2021
13197,13197," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GNT2S,3346,2021
13198,13198," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GNT3S,2638,2021
13199,13199," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,GOBCS,1854,2021
13200,13200," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LOPENS,1692,2021
13201,13201," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LSCS,14521,2021
13202,13202," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LSTS,35737,2021
13203,13203," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LVJS,7389,2021
13204,13204," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,LOBCS,2771,2021
13205,13205," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,PWDOPENS,34795,2021
13206,13206," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,DEFOPENS,4367,2021
13207,13207," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,TFWS,1058,2021
13208,13208," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,DEFROBCS,8956,2021
13209,13209," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Computer Engineering,EWS,1762,2021
13210,13210," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GOPENS,1675,2021
13211,13211," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GSCS,8060,2021
13212,13212," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GSTS,29898,2021
13213,13213," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GVJS,5752,2021
13214,13214," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GNT1S,3707,2021
13215,13215," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GNT3S,2890,2021
13216,13216," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,GOBCS,1914,2021
13217,13217," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,LOPENS,2093,2021
13218,13218," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,LSCS,14640,2021
13219,13219," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,LVJS,14699,2021
13220,13220," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,LNT2S,6876,2021
13221,13221," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,LOBCS,2880,2021
13222,13222," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,PWDOPENS,35976,2021
13223,13223," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,DEFOPENS,5208,2021
13224,13224," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,TFWS,1121,2021
13225,13225," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,DEFROBCS,14910,2021
13226,13226," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Information Technology,EWS,2050,2021
13227,13227," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GOPENS,4070,2021
13228,13228," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GSCS,14691,2021
13229,13229," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GSTS,76185,2021
13230,13230," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GVJS,9151,2021
13231,13231," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GNT1S,6505,2021
13232,13232," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GNT2S,7373,2021
13233,13233," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GNT3S,6826,2021
13234,13234," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GOBCS,5304,2021
13235,13235," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LOPENS,5441,2021
13236,13236," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LSCS,23535,2021
13237,13237," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LSTS,61012,2021
13238,13238," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LVJS,30684,2021
13239,13239," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LNT1S,22028,2021
13240,13240," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LNT2S,10112,2021
13241,13241," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LNT3S,9480,2021
13242,13242," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LOBCS,5980,2021
13243,13243," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,DEFOPENS,11413,2021
13244,13244," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,DEFOBCS,19419,2021
13245,13245," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,TFWS,3401,2021
13246,13246," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,DEFRNT2S,21931,2021
13247,13247," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,DEFROBCS,11937,2021
13248,13248," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,EWS,5071,2021
13249,13249," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GOPENS,4624,2021
13250,13250," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GSCS,15725,2021
13251,13251," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GVJS,11635,2021
13252,13252," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GNT1S,6896,2021
13253,13253," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GNT2S,8293,2021
13254,13254," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,GOBCS,5635,2021
13255,13255," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LOPENS,5711,2021
13256,13256," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LSCS,25680,2021
13257,13257," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LSTS,60843,2021
13258,13258," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LNT2S,10472,2021
13259,13259," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,LOBCS,6968,2021
13260,13260," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,DEFOPENS,11587,2021
13261,13261," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,TFWS,3727,2021
13262,13262," Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune", Electronics and Telecommunication Engg,DEFROBCS,24978,2021
