ID,CollegeName,CourseName,Caste
1588," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,GVJS
1589," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,GOBCS
1590," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,GNT1S
1591," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,LOPENS
1592," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,LSCS
1593," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,LSTS
1594," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,LVJS
1595," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,LOBCS
1596," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Electrical Engineering,LNT1S
1609," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,GOPENS
1610," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,GSCS
1611," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,GSTS
1612," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,GVJS
1613," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,GOBCS
1614," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,GNT1S
1615," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,LOPENS
1616," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,LSCS
1617," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,LSTS
1618," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,LVJS
1619," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,LOBCS
1620," JSPM'S Jaywantrao Sawant College of Engineering,Pune",Mechanical Engineering,LNT1S
1717," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,GOPENS
1718," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,GSCS
1719," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,GSTS
1720," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,GVJS
1721," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,GOBCS
1722," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,GNT1S
1723," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,LOPENS
1724," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,LSCS
1725," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,LSTS
1726," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,LVJS
1727," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,LOBCS
1728," MIT Academy of Engineering,Alandi, Pune",Civil Engineering,LNT1S
1765," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,GOPENS
1766," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,GSCS
1767," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,GSTS
1768," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,GVJS
1769," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,GOBCS
1770," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,GNT1S
1771," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,LOPENS
1772," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,LSCS
1773," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,LSTS
1774," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,LVJS
1775," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,LOBCS
1776," MIT Academy of Engineering,Alandi, Pune",Mechanical Engineering,LNT1S
1789," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,GOPENS
1790," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,GSCS
1791," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,GSTS
1792," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,GVJS
1793," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,GOBCS
1794," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,GNT1S
1795," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,LOPENS
1796," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,LSCS
1797," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,LSTS
1798," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,LVJS
1799," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,LOBCS
1800," MIT Academy of Engineering,Alandi, Pune",Chemical Engineering,LNT1S
1873," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,GOPENS
1874," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,GSCS
1875," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,GSTS
1876," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,GVJS
1877," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,GOBCS
1878," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,GNT1S
1879," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,LOPENS
1880," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,LSCS
1881," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,LSTS
1882," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,LVJS
1883," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,LOBCS
1884," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Civil Engineering,LNT1S
1921," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,GOPENS
1922," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,GSCS
1923," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,GSTS
1924," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,GVJS
1925," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,GOBCS
1926," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,GNT1S
1927," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,LOPENS
1928," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,LSCS
1929," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,LSTS
1930," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,LVJS
1931," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,LOBCS
1932," G.H.Raisoni College of Engineering & Management, Wagholi, Pune",Mechanical Engineering,LNT1S
2053," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,GOPENS
2054," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,GSCS
2055," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,GSTS
2056," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,GVJS
2057," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,GOBCS
2058," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,GNT1S
2059," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,LOPENS
2060," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,LSCS
2061," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,LSTS
2062," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,LVJS
2063," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,LOBCS
2064," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Electrical Engineering,LNT1S
2077," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,GOPENS
2078," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,GSCS
2079," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,GSTS
2080," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,GVJS
2081," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,GOBCS
2082," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,GNT1S
2083," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,LOPENS
2084," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,LSCS
2085," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,LSTS
2086," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,LVJS
2087," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,LOBCS
2088," Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Mechanical Engineering,LNT1S
2185," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,GOPENS
2186," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,GSCS
2187," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,GSTS
2188," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,GVJS
2189," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,GOBCS
2190," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,GNT1S
2191," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,LOPENS
2192," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,LSCS
2193," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,LSTS
2194," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,LVJS
2195," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,LOBCS
2196," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Civil Engineering,LNT1S
2233," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,GOPENS
2234," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,GSCS
2235," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,GSTS
2236," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,GVJS
2237," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,GOBCS
2238," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,GNT1S
2239," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,LOPENS
2240," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,LSCS
2241," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,LSTS
2242," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,LVJS
2243," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,LOBCS
2244," JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Mechanical Engineering,LNT1S
2341," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,GOPENS
2342," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,GSCS
2343," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,GSTS
2344," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,GVJS
2345," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,GOBCS
2346," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,GNT1S
2347," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,LOPENS
2348," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,LSCS
2349," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,LSTS
2350," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,LVJS
2351," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,LOBCS
2352," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Civil Engineering,LNT1S
2389," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,GOPENS
2390," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,GSCS
2391," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,GSTS
2392," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,GVJS
2393," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,GOBCS
2394," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,GNT1S
2395," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,LOPENS
2396," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,LSCS
2397," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,LSTS
2398," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,LVJS
2399," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,LOBCS
2400," Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Mechanical Engineering,LNT1S
